Date,Australia,Austria,Belgium,Canada,Switzerland,Chile,Colombia,Czech Republic,Germany,Denmark,Euro area,Euro area (17 countries),Spain,Estonia,Finland,France,United Kingdom,Greece,Hungary,Ireland,Iceland,Israel,Italy,Japan,Korea,Lithuania,Luxembourg,Latvia,Mexico,Netherlands,Norway,New Zealand,OECD - Total,Poland,Portugal,Russia,Slovak Republic,Slovenia,Sweden,Turkey,United States,South Africa
2005-04-01,86.9051067538222,85.4136944037353,85.5047693474621,65.3217232559381,78.6836237284941,91.6868264877149,51.9078824189183,NA,92.9050514862981,100.402722837702,106.151683188649,109.928897481126,139.972958588902,100.8412402868,98.2575283849348,101.441435632573,101.981194400851,133.97820249421,NA,177.163336892185,132.149048467934,63.6460474845258,127.867260010104,100.489879462336,88.4798325943172,NA,NA,NA,76.6618142630504,137.042542482516,70.2118491478182,75.860264507017,105.167974674625,NA,137.878101778568,NA,76.0836931997911,NA,62.1265527438926,NA,121.30585031534,107.824547973799
2005-07-01,86.3408046611608,85.30617704919,87.1518846862437,66.1739126642605,79.9019693618182,91.7917680826064,52.8911515557904,NA,95.0598231311949,107.514063078911,107.50983772005,111.960551203177,142.480130481743,107.131249733635,100.089910857287,104.119017264353,102.465774735158,136.778983120589,NA,179.897357286497,138.36770467305,62.8032324486984,129.017831771573,99.417218302417,89.7158279982249,NA,NA,NA,78.1084852366933,138.130929737382,71.5142479118066,77.5968769612329,106.713251593022,NA,139.63794581465,NA,78.8773234909896,NA,63.7916391488357,NA,123.910432467497,108.904740650679
2005-10-01,86.8375392982608,87.0131691704245,88.9824166412744,67.5842212365894,80.2928600744542,91.4059661302674,52.8872020612479,NA,93.3478179594561,115.526480528662,108.820971287635,112.875077054442,145.910474454419,121.196816108055,102.364708153304,106.544059022069,103.322107365231,139.257487659131,NA,181.734828214663,141.447482054721,62.9313089186794,130.810643914699,98.812210647107,90.1160554697412,NA,NA,NA,78.4755952030265,138.454658168839,72.7313232017474,79.8667536472765,107.717449000352,NA,139.309118802588,NA,79.7652234780855,NA,66.5218024219207,NA,125.61748842839,110.795284961822
2006-01-01,87.8632397406034,86.9183499743362,89.4583653054391,69.4240289586815,81.2946565209203,89.8851558465766,54.5074519669562,NA,93.0685136779192,123.129043783539,110.009330297562,113.780279617004,148.486328717365,127.057270745855,101.503942012046,108.66087684621,104.870296252695,143.345489794348,NA,175.529622489442,144.967047842596,62.4761998609081,132.015882450076,97.9841981271314,91.4407925760094,184.88131364857,NA,132.116393718285,79.1782074052723,139.162407618687,74.8743911467889,81.2124279269295,108.512653705955,NA,138.674728678538,NA,83.3504944111848,NA,68.9280493457646,NA,126.404319427156,114.524465299459
2006-04-01,89.9668494135512,86.1539385245907,91.3361024008822,71.5338575634456,81.9030118122818,88.466404393049,54.7057158019912,NA,92.8247016475162,128.309817477517,111.145713485497,114.774663552605,151.733639286914,129.512135308046,101.782476398099,110.678860439327,106.1887991204,145.423546137298,NA,171.088442547567,145.914974402921,62.1832576947268,133.142780050624,97.2780921214035,93.0018807513081,178.993225061803,NA,142.586882767828,79.6667247174365,140.281971763435,77.212147105474,81.655375983781,108.908884646324,NA,138.249966112495,NA,87.1941277425317,NA,70.014773299791,NA,125.874278103972,118.397749718696
2006-07-01,90.7803292012895,86.8623550460593,92.5488940620619,74.3033008930396,81.9621580895898,88.7299420037766,57.8906461465288,NA,91.8225487724678,130.248078358693,112.055935075566,115.369493981484,155.880745386676,128.709132205438,101.721878767258,112.066463095059,107.32826959275,146.733564020988,NA,167.598926123857,143.965488694215,63.1736379530045,134.034541679128,96.5903073460403,93.6566484785411,186.594033964134,NA,150.2051412219,79.9431062998565,140.019826900101,80.3005538601775,83.6161795623335,108.953615457835,NA,137.380252813962,NA,89.1736262752469,NA,71.0932580137621,NA,124.727460147753,116.477331356873
2006-10-01,90.9490524329544,86.7704666261309,93.5451729467593,75.8077710674178,85.1941480739348,87.2374203690542,58.6272746453951,NA,93.2146563126551,129.80870766004,112.9471256369,116.768114523883,159.62042705887,129.917795493477,102.122623592663,113.386001441339,110.001127188862,150.024621854637,NA,157.100818785001,141.478419451636,63.5873343807266,134.953542683097,96.8732770499934,99.5162013024989,202.643840442742,NA,164.688192558345,80.6121245150651,140.7522668566,83.0006115429407,85.4173981625487,109.762648130523,NA,137.270849448106,NA,93.6985901248529,NA,72.7343946523956,NA,124.150385667992,115.057538964334
2007-01-01,91.1638611393865,88.0447264208349,95.6274142063531,76.8908259438487,85.7847610598982,93.749166372988,61.0951821163685,NA,88.712027376622,129.829603281983,113.545466309562,115.85273496638,161.124200573974,123.620292920475,102.019237719122,114.135812937454,112.399157136347,148.691255741297,130.095716879655,147.961598150295,138.616748066378,63.3663693929638,136.077195614585,96.6482256164988,101.251747836994,202.423794945423,85.1565594990993,174.81012250676,81.9865294169666,141.913138554805,85.6867780539075,87.8877073556681,109.832755962629,NA,137.254394147601,NA,98.8473028183117,120.289049792518,75.2291601255719,NA,123.801682787258,115.654622961306
2007-04-01,93.3416921440659,89.1167932469931,96.8784043395157,79.296145176966,85.5502850674136,92.0305961487965,63.0805996412992,NA,89.8901544397071,128.883482666945,114.113376338592,116.594571496375,162.592596954977,125.358661690782,101.671048244347,114.483596416835,113.882710794506,148.783202533068,130.732406022245,139.233137347793,140.74370704764,64.8185841014651,136.948506762024,96.3630290647666,101.329090763125,198.349717246044,84.5191653102372,169.05769275595,83.8820851356752,142.582880889073,87.3071924401706,90.2576510425048,109.980818775037,NA,135.230294061168,NA,105.038397706886,120.936949169215,78.3087824513957,NA,122.493343426238,117.928863703015
2007-07-01,95.3961534479514,89.6579825168499,97.3888728282815,81.2396703399649,85.3016092009479,91.2928905639785,63.4592182972409,NA,90.080193134514,128.704277729253,114.782121720642,117.047443031298,162.925838050609,121.571357717652,101.560363844178,114.941886104757,114.918278820936,149.402372103903,132.469754259593,133.216511985567,144.246418129008,64.870679609879,137.730215329067,95.9751109264152,101.999482698117,182.414877060022,87.8642741334727,169.432216759704,83.7709950298646,145.217223814287,87.8339087986343,90.1973820510733,109.473035545755,NA,135.144105708854,NA,113.115665187828,123.392087708868,80.3960602294203,NA,119.991427661053,117.702661060051
2007-10-01,96.7830340935938,89.0994219730854,98.0340248449176,82.319892926394,85.2552818909051,87.5452718310567,66.3396719575123,NA,90.2038263466599,127.072624709573,114.931155765524,117.14480811318,161.373464830486,120.436023250434,101.254317164448,115.923008280631,115.281983321875,147.981026010786,132.394911723359,128.520008395157,146.027828112165,66.4727764978139,138.523983136177,96.3908242026744,103.416659887849,165.420639050222,86.5006232225837,166.181272590193,83.9498652102767,145.986807037282,87.6047944418403,89.3897496376637,108.724247014724,NA,132.012060767078,NA,121.018623167002,126.729704374742,79.2503559105279,NA,117.168241221089,117.943638477881
2008-01-01,96.0762565146713,88.640083603418,98.8149733280903,83.3613831213364,85.9585598501173,87.8465014881495,68.6786674904777,141.357765731358,90.7754912225835,124.837776550176,115.576835327581,117.025128215592,159.398797334894,118.731851780631,100.689660387765,115.788619286958,112.909615018151,147.039027434516,124.818428661377,121.434336290319,145.15251278621,69.5229361182046,139.352353914162,96.0559484150851,104.816968878132,158.997880839839,86.4450743149571,160.140931681286,83.8569906638935,145.336592561977,86.9556631679119,87.7744115003592,107.374590438313,NA,127.885210092286,NA,128.533657988404,126.420213944574,78.6947210682845,NA,113.615567193588,111.263785154744
2008-04-01,92.6144899540281,87.6907532663382,99.51781103636,83.7980429533855,86.3877861078677,86.7582720372908,70.7248414984095,143.569109773911,90.2261384568358,122.201800939085,115.364186864398,115.77019771645,155.577865325888,114.421038046193,99.7100366125267,115.055390769312,109.393184280651,146.097295257945,125.143853154109,114.882713399965,135.981127081763,71.9220231874724,137.485294621403,99.4359470397943,107.328794627486,153.887537436734,86.9900438255071,149.747849177147,84.5060985322322,145.189075034233,85.4203662897284,83.6323595379937,106.070986296821,NA,123.628301987892,NA,131.913082902615,124.109855318491,78.5832047861615,NA,109.951703094976,105.981107764376
2008-07-01,89.1780269150744,88.8902082498947,99.6261282144222,83.0955303067415,86.9389824541217,82.6453738594219,71.5295458885136,142.321071117868,89.1371675450287,117.702857131415,114.329610914809,114.103562265057,151.699038860629,117.533940740563,98.1376208427731,113.215157455805,103.44126674223,145.107261241762,123.27356119243,109.157709839807,124.2723444467,72.364735728756,135.625328442747,97.7774355152723,108.330204161089,145.853745043371,86.2954137045077,131.055838549724,84.8331997346125,145.973308821604,83.3782907477308,81.492807609544,103.770328137098,NA,118.87004058387,NA,124.75847183757,126.309215233973,77.3129793256864,NA,106.545761451538,102.079595745752
2008-10-01,85.7754786856673,90.0471244322032,99.2786608708271,81.2715831704473,87.3272335899755,81.0120593465071,72.4080679621335,139.074323634297,89.0684275011452,110.153859996943,112.389962997411,111.984047682581,146.309134922666,111.391812454637,94.4083457036365,109.536036679923,96.4673944621141,142.785454496454,120.762405446898,109.029142836974,115.209321344181,69.899175955158,132.813159700263,94.8615169949504,106.75358371292,135.220785612991,85.5123246053403,112.007699495759,85.481520554874,142.311131727161,79.0185965302096,79.0351562936167,100.970682613413,NA,120.392911899439,NA,118.673946455222,121.336225486189,74.2551837943498,NA,103.212340329273,100.53637347834
2009-01-01,84.6972389872993,89.575583358927,97.6173402467125,78.7339733097486,86.1818723261918,79.6207464327623,72.7501492826182,124.911417157665,88.7805145406028,102.548561501527,110.420423954905,109.998719426357,142.064049181222,99.7600420390365,98.5061038561546,105.537200554447,92.7451843507869,135.96541584129,116.319316321797,127.947351549902,107.076078575905,68.4563246198275,130.097513301339,92.2180390500276,105.494539802384,111.463009025709,83.9425842882062,95.8442914136307,86.1568181742184,140.114833502638,79.6189783323991,78.2382164909146,99.3564942877555,NA,119.850715039072,NA,108.239885007701,115.239641044836,75.0175741833913,NA,102.40819823314,98.4176959087303
2009-04-01,86.5650123103409,88.7766665985131,96.0742456947823,77.3666301339015,85.184929064539,81.9448700440345,73.1941165215123,117.714045634318,89.2781195592555,100.803260868745,108.310122147349,108.780805177856,138.937911404517,109.522017135877,101.676831005367,102.518700728923,92.749585407441,135.087625954963,111.840195790449,142.110449596615,100.545587162845,69.8144882578618,127.670942493186,90.9829768495009,105.457907309888,113.682001462375,83.1741648665871,96.854692218164,85.8950018706957,135.872818988053,81.1254685718074,79.7054128487961,98.2054609725187,NA,120.064871590859,NA,102.104612592597,112.745543187958,75.6778796723204,NA,100.57929392018,96.9499430168528
2009-07-01,89.7565321373778,87.1652181351642,97.0367830197194,79.1644370937349,84.6673113706419,85.8651751023045,74.5020455977786,113.926356266527,89.6186566827324,100.45131383876,107.583673419189,108.247791607805,137.34774179176,103.934363851307,104.903302718703,102.151159583289,94.4955634562093,132.972036761824,107.008891769329,143.488818545073,97.4820890640114,73.1371974457077,125.726946344024,91.9351054042081,106.385847568417,117.274691353179,82.4093795726076,102.423246577327,86.4408402171378,132.48471769713,83.476694561388,81.3040179465183,98.3328864485872,NA,119.489300628386,NA,106.381496543627,111.425901269096,77.17412655147,NA,100.023672904194,96.5659882299201
2009-10-01,93.2117409991771,87.127350021456,96.5833496149242,82.2223975380729,83.7291197736304,87.8873677465927,74.8885022518397,111.381336162895,90.6421828451662,101.76490682914,107.488029393485,108.44750023695,136.893883857862,111.398569153823,108.06147693182,102.840668184674,97.2442342731534,132.588601973824,103.879260139563,139.006075396881,99.2249115740638,76.9656516938191,124.652684264626,91.9327568813669,107.064914793152,122.690597044327,83.3276347206403,108.218455701345,86.9707858573831,131.777277073969,85.4434858123657,82.4692868582775,98.9576632034572,NA,119.435119902645,NA,100.21923001307,113.702330376734,80.1496288066418,NA,100.313401223513,96.8951346790337
2010-01-01,95.5474824873484,90.2633642853792,97.6018879343988,84.8090089909339,85.1245306435644,86.0744528815031,76.1184142462134,107.947173430441,89.1782578233802,101.920534550677,107.31233305460199,108.154719648457,136.225498898882,125.646643318601,109.055069200496,104.588646732836,98.7233633133146,130.254559917534,104.776474555086,130.682261279528,96.0820822488398,78.8335770502227,123.660713890067,93.0320288968291,107.125722126047,132.381746911051,87.0728583502263,104.297567655329,86.4601412484652,130.590671261245,85.4237024318108,82.2950706137033,98.9814322295372,116.728725519626,119.147212606529,155.989889937041,99.7547419191865,115.229985572231,80.9417877434526,79.66845088648,99.6265580836216,97.6010164325495
2010-04-01,95.9989348771618,92.5891863607653,98.290905157252,85.8899674926755,85.3508845331091,88.9739921165316,76.1802478217386,106.441883850955,89.5386691685562,101.058890283897,107.693514741223,108.44883501318,136.168695183374,126.377919611537,109.2071093683,106.029394281017,98.8307636225173,126.925631023373,104.151698873254,120.252024563274,95.0017955990427,80.6135329508198,123.884592183114,93.3983039843755,106.647150931039,134.862366787547,84.6491998173582,102.942582395192,87.6745727683853,130.408916257321,86.2450276680596,81.1123468496904,99.0464734324711,116.252789325474,119.063989058351,157.593301321777,98.5003340868823,115.019482453303,81.0506787441296,79.7024569911047,99.1594966292195,97.6657407098016
2010-07-01,94.4528440977559,93.5006310924353,98.9281863855796,85.7634475562092,86.4694036357498,89.3541641959985,75.1341602274061,104.938736443112,90.0255617849381,101.21892154006,107.661392283188,108.459009090582,133.729952785285,127.126512168203,110.658041856103,107.326015064032,98.7398851702006,122.525660708154,103.305663336888,111.521906054441,94.3057946481343,81.9576155084168,124.295973731134,93.4908322621374,105.806113306517,130.206107543035,86.394781791921,103.129236278295,88.3769624298878,129.802156425846,86.9047135416589,80.0755780924101,98.4278456452981,115.92498878542,117.957245293275,156.019346353332,97.5717058051983,114.952427704265,81.7538396203059,79.9978068880214,97.3510699595077,96.4635701907205
2010-10-01,93.3226846209144,94.6459036707004,99.955895848442,85.1277593169517,88.3431942813196,89.2475269572051,79.6990464114856,104.401508139886,89.0308324172375,101.448123256079,108.138567782698,108.314754343882,133.300674275784,119.899328774616,110.803598895485,109.265817133395,97.2414424658263,121.209224010931,101.750152987884,103.996134364142,94.2746612292209,84.6221934008338,124.238731895624,94.2364886630149,106.184710545363,134.906482757122,86.3781304115057,104.905737073575,88.0883143962522,128.516302461987,88.306159284953,79.8192637981464,97.9405131275683,115.143664623421,116.485682387687,156.036132350191,97.8254070223531,114.925575282371,83.6293028095785,81.2330894209005,95.917784720473,95.2091192963861
2011-01-01,91.8117052418066,93.9835500803792,100.633924870767,86.6858951894338,88.7966177852471,90.2774614746255,76.901610996965,105.525725362069,91.3186484428775,99.7778891073737,107.944940926568,108.712764786772,129.879251180849,118.536109135665,109.732351232225,110.620150226012,96.1155897785284,120.75617155585,100.719592959152,96.6588554878875,94.0730019324499,86.5021505803351,123.477385026833,93.9806043420638,107.170733312229,139.078845049179,86.5228820616331,109.007484638803,88.2541378311309,127.810886678194,90.5217544322302,80.0443580441085,97.1925588273889,114.657082010498,115.454472851591,114.01388018373,97.6269904705831,120.38123444774,83.0568439014883,81.9967770269701,93.4191425438493,94.4336816718835
2011-04-01,89.8271453776585,95.0814458625214,101.236679562299,88.0523788597012,90.5533142322154,91.0533290259029,79.6507938938824,104.415403303492,91.4962076644693,99.1247831164878,107.716716788048,108.555623199713,126.292271665672,114.822140851319,110.447221103547,112.119707201794,94.9023228620534,118.931286617441,98.6689461279325,88.0567066957767,94.4609656017448,87.6641173716597,124.692788850743,93.932902665167,107.434601752271,136.136047088356,87.1684697374411,109.903439403755,88.1435873104009,125.988884465936,90.665696367795,80.2112487465768,96.7110987142345,113.725256821161,112.640959105113,115.077003283006,95.9256090068143,118.769333515498,82.5270920601404,81.9178209900062,92.3647938762744,94.5293539226584
2011-07-01,87.8068242474373,95.5336568723368,101.901147042456,89.525118012372,91.395634423402,90.6736299237768,81.8623523171919,102.351715517111,91.3428685417512,95.1429570346786,107.332942369861,107.708406189291,121.595356076299,107.978758775244,109.922752855027,112.59865553363,94.0170264116853,116.689418786461,96.5558668004444,79.8904262715669,94.5592377582586,86.6775637710167,124.001471790894,94.1393137495692,107.665920664494,139.220824264029,87.5725533619155,109.994908235781,90.1544517698139,124.654715966371,92.0182055495126,80.6411587442073,96.4442550173131,111.835899357165,110.546432185617,114.174103807567,96.2101178244459,117.749789107902,81.8421080223593,82.3953242573421,92.1273746399355,94.6303118579029
2011-10-01,85.479382608838,96.9260654285206,102.142591367142,90.3305817958645,91.77179127286,91.0927063819041,82.6628423982535,100.427022657151,91.5547554518969,93.1977126996393,106.345412887702,106.378851480169,115.340665976946,105.212844389945,108.939433045396,111.977962960384,93.425455002735,112.915708454942,96.6225130655518,74.1534148522021,95.4611368417862,85.3978501436231,122.656901537187,93.7108942810481,107.308748870699,140.29523234975,89.2014063344205,105.457523434752,91.5174279514709,122.009926290125,93.2159141271339,80.4618689749959,95.8264486254311,110.398118029507,106.693885622196,115.118378173365,95.0600836277735,117.512629350687,80.5620387191153,83.4374815591725,91.4810067359001,94.5140768541529
2012-01-01,85.5967026196995,97.6458707124813,102.751042903168,90.9969697882588,93.0191691866639,90.7882674268837,82.7886391061802,98.854256754215,92.2336537592058,92.4470688544471,105.811870483352,105.441374384856,110.531335266893,102.611185318045,109.1432893463,111.148158918312,92.8969803421334,108.565334362794,95.1781816571555,74.5352449812663,96.1758265907008,84.8709787033894,121.76565840894,93.8602881321151,106.465408131934,130.915256299055,89.1434289413974,104.75510172831,91.9330586538326,118.736488097058,94.444988688487,80.8731843423837,95.5805175327376,108.980823323333,104.540187592042,120.920190861371,94.0380945114204,112.991840173003,80.5714393422811,84.4574894587991,91.3869928693423,94.3833497670281
2012-04-01,84.6805759428189,96.877588157792,102.373697912374,91.8054354223659,93.8974158027544,91.8991770211589,84.7673870365744,97.583108797746,92.504274312387,91.1579553143574,104.659310145578,104.084814180768,105.558781892133,99.9314115883967,108.519102991971,109.98448013653,92.3506437397244,107.308072222054,90.9489155893422,74.4007355831104,96.0001239668406,85.2147210481136,119.425125037006,93.2715156475557,105.00745883994,126.414740747,89.6288112042213,101.534039790072,92.2155085547251,116.633672606301,95.0963876760002,81.5122320773399,95.4986043539218,106.777520439143,101.355194653188,123.707664236623,92.9470202015099,113.48195914061,80.7206325460651,85.7150196818943,92.4039174690238,94.5048633187639
2012-07-01,84.4369110799421,98.420294601389,101.93400107823,91.9175215186878,95.1847339518331,92.6826838578682,85.5595162815256,96.8750622509714,94.0384074723933,91.3608041513549,103.188540592061,103.126612323732,101.525486442027,100.50806268617,107.842204015158,109.045739589291,91.3874631125737,104.766432082799,89.6912843567744,76.0670166029139,95.7896205722767,86.1436291956147,116.645201660962,93.2423623294048,103.560556409425,124.012445096395,90.0584045174121,100.274588993836,91.8460621471686,110.48288004437,96.7037948467556,82.4303062196447,95.3690550939058,104.922125803248,99.7936320639496,123.400363788407,93.3615167774815,113.080024820674,80.7457418345939,86.7090011989755,92.9368160933431,95.0564887173681
2012-10-01,84.9077501661347,99.255037233082,101.632375278661,91.8263529996394,95.5514471683628,93.8495806688321,88.5997815896649,96.5149360058592,95.0000539324348,92.2502118897214,102.69203711972,102.642180578934,100.290523516388,101.001955837945,108.18387103623,107.934082357299,91.0152820424605,102.153536063458,88.2512701631106,76.7798090124971,94.7108394416522,88.6490826525143,114.142466167043,93.8676806501946,102.294165127265,121.110475573922,91.5501038522684,101.779070010003,92.3820094613475,110.535196963674,97.6675234331007,83.9900351352673,95.5449857506277,103.340020866062,100.024834466672,124.913918862997,91.6459704359851,109.472553027838,81.4505743724712,86.9765716121281,93.607473846752,95.3285819289796
2013-01-01,85.3203960856272,99.2293174206806,102.592276655347,91.784645951755,96.3282313927357,95.2628794164028,89.7517400596766,95.9527021727656,94.7096852390764,92.6199831849411,101.402262421367,101.127730892617,96.2428064060915,97.4944930781071,107.479544471897,106.881900442343,91.1046599667371,101.004952679118,87.5686928946565,74.6728946042543,93.8118061951135,90.7441637349066,111.1605710632,93.694491210859,101.113257845377,123.323754709974,92.6967860997054,101.591195655693,92.6829301126639,106.602121316742,97.7691857765093,85.337964379677,95.6250369609577,101.009887475101,97.9894742982348,121.884367843481,93.5597053220651,109.450669606595,81.9097905415254,87.8665387304072,94.9209864827177,95.3754000535205
2013-04-01,86.1815767951528,99.5245243345357,102.304078654295,92.1506160627245,96.9972033939957,95.7852438263939,90.0927273592785,95.8121080639726,95.4703947395329,93.4057844611707,100.692676301541,100.571423829139,94.4518993180543,97.1815123863103,106.874602681419,105.953360599221,91.5075325198346,100.776916905051,87.1510524933964,75.0347632699455,93.9529396922655,91.0503544293008,109.734979740303,95.2570541147374,100.810177590156,121.676687011345,92.574825638297,103.039414429383,93.9114452220097,104.189753100353,97.5833284465456,86.9014219441313,96.2574479408847,99.850223135435,97.3886357725945,120.957633761464,93.6080038363841,109.409442616486,82.7104584154518,89.0776054352044,96.2680472414297,95.615928065754
2013-07-01,88.3643838415799,101.335037941295,101.911822551955,92.5964637092216,96.558172222357,96.7550910917343,90.3001186414287,95.3761514016897,95.2749746645815,93.7798058071154,100.114262574897,100.005803679812,95.1336247141659,99.2674142062021,106.435128013445,104.762165296671,92.0009526388042,101.48142549888,86.7308599762807,78.1798043542983,95.1872105022537,92.3338332805861,107.710915726008,95.9937864010262,100.0985147448,115.123019001193,93.7083669258503,102.998527359357,93.7809068376833,101.720166378973,96.5483183169402,89.0398073388747,96.607493135725,99.5329896915608,97.7956825666399,118.861600181909,93.4980245578225,105.253409683686,83.6695718241467,90.0860851970261,97.1589494932224,96.3657062812674
2013-10-01,90.6592936856597,99.9860791216244,101.309124710823,93.4689189584413,97.2645769243276,96.8088118580538,91.2442146797265,95.0296033308175,95.0855361542461,93.8234548357601,99.7958458662061,99.704819962304,94.6324758781409,97.8460717069117,105.486988441471,104.44145942988,93.2906260153399,100.905558346148,86.1486911052307,80.104378886689,93.9180164040802,93.6696677822145,107.041702071482,97.0755040768648,100.042879789943,117.356612862329,94.1645253455353,105.118177329715,94.1107389853005,101.011398025351,95.4785718925357,89.9016764022183,96.981674878192,99.4575810715239,99.9428852533194,116.941359012105,93.7218965273457,105.915949393983,85.3557711371077,91.1737214517222,97.4971852783949,97.5314013985605
2014-01-01,91.9024335107669,100.508058942597,99.1732517346174,95.0099765058734,97.3024619071841,95.5270403691557,93.5366035788622,96.3361271994394,96.0062546532827,94.066730953299,99.6764222408932,99.6955419634234,95.1831324855525,100.828730531163,104.3805101271,103.717392538741,95.0764960516139,100.492682887794,87.0789358336256,83.1674328693488,95.0587612651217,95.7440007113388,106.365547906418,96.8501375661674,100.211620466544,115.903941357638,93.6738465543147,105.979595975344,95.2903051751862,100.60177719381,95.4432813491736,90.3968461523568,97.4240345216778,99.4573986937072,97.8719480783821,113.779473979305,93.5123678151853,104.045170179432,86.9463341419561,91.8208930463388,98.0170034514662,98.7475790097599
2014-04-01,92.6790767532259,100.1471396377,99.3303079298229,95.5740987123984,98.3815088699413,95.8777243762472,93.7764191789009,96.7875030107248,96.6583814573136,95.2870836507068,99.5123730833973,99.7355936580451,95.8099337692392,99.9917301432552,103.441470936224,103.276367899706,96.6897852667385,100.515364675177,89.2566867678409,88.1599727214533,95.9430094027322,96.2728053254427,104.711754914685,97.0123341327099,99.6820661480227,115.11528315019,96.1742160513965,104.995642418552,95.1125496642349,100.8485122033,96.377107165817307,90.9734932033131,97.6711125466383,100.539378253791,98.7184476886202,112.099357650103,94.5863143265054,99.398375410882,88.4424839618768,93.0129797806485,98.0034213429058,98.8877502719044
2014-07-01,93.7596381812052,97.8574631266718,98.8375875725281,96.1425141961074,97.8394094298716,96.8248986831722,95.4410383178266,97.1022635827104,97.1930800465767,95.3578175977701,99.3205448024051,99.4230022895205,96.1520104289146,99.5564420449643,102.577802807708,102.390441076687,97.8351592070384,100.400353997241,90.9408724912027,93.4879776208905,96.0399859952564,95.507205735667,103.315767796168,97.4142603898604,99.6155697752182,113.942754186141,97.5920575240734,108.666378711779,95.7826955614515,98.7267437857331,97.1628344745969,91.2062678396086,97.9618343479924,99.5675359861856,98.1816040427298,109.493342508657,94.613639099919,100.369861713772,90.7618784623731,94.834381388942,98.3343129533995,99.122329163216
2014-10-01,94.5726674612317,99.8050226339355,100.194309510714,97.2661006205563,99.4197814162718,97.815268824917,95.4742157860734,97.7725524849424,96.8259551690156,96.3849178190667,99.2229279803498,99.0854495402607,97.1510680481021,101.289962080084,101.585204239092,100.858857277897,98.6202053230105,101.425286843807,93.7625036683142,96.8124871482383,96.9799766936552,96.5959745604718,101.970118074138,98.2320575564811,99.4923664145074,109.985247451572,98.3663115974944,97.3285307052151,96.9635402346596,98.7668421436719,98.4207074305213,93.6423295392564,98.4064577542757,99.6842085093935,97.6719320124335,106.442593534961,96.9170655789602,100.850478036665,92.6830036213772,96.13357839727,98.8272917534726,99.2590558887625
2015-01-01,96.293248143043,95.2321094211173,98.5494973051787,98.5178375999467,99.8315832601283,98.5059129812758,97.1818501591767,98.6063171018509,98.8695466532911,98.9237540240441,99.3908384197035,99.1245968857255,97.0888896590582,101.85473831654,100.832724862533,100.338368417654,98.7885463650351,101.386964388066,95.5279140033643,97.6339794124427,98.9331481546613,97.8844520337767,100.244137203682,99.3235853315462,99.3357994420498,106.622151138289,99.0983472237568,98.7710266052256,97.9739446995456,98.9611784233706,99.2161505715489,96.5422503387904,98.9814893117318,100.258711454504,97.5924581311858,103.922463366109,98.5652514844149,100.757340736291,95.3527410407666,98.0169292426492,99.3128409440739,99.4503035923346
2015-04-01,99.8757225958232,99.3020126547978,99.9270333170334,98.901566736156,99.3951667916571,99.6096418107382,99.8121178806003,99.3121337042587,99.6909627755841,99.6385711134581,99.8242446683219,99.8310947898413,100.118733775868,101.967318421262,100.061429423576,99.8815251169179,98.9976115246841,99.6212244612763,99.6290438737079,100.062635299587,99.7285146752237,99.3390511721586,99.6796829644252,99.6779663339459,99.9588077994686,101.958685031114,99.649564352584,98.384515052805,99.0722415429398,99.6726672968712,99.8751639276504,98.8248931742915,99.6814391485093,100.397377190102,100.471402713982,101.689269816535,99.6789028222183,101.839805195027,98.6085146726203,99.515306897599,99.8054422635592,99.9469135843962
2015-07-01,102.255461279229,102.601078378861,100.624697397996,100.267626340435,100.052522538697,101.76059700791,100.968401861733,100.643542984965,100.183517227627,99.9730339419445,100.118093742459,100.289385189282,100.904023340128,96.8286808828047,99.7153047178437,99.8282889930138,100.283890144887,99.240683870529,101.934403886358,100.34890343996,100.085780899793,100.426347380979,100.369157688509,100.477038542233,100.255686101544,96.1779104403892,100.816202430177,98.6484503715954,101.554852290667,100.591880097056,100.382927046129,102.741649766025,100.389373409812,100.111842551615,100.341874427187,98.3568729626861,100.106554113282,99.4812001486221,101.674598091657,100.531830936511,100.12609120442,100.152890150257
2015-10-01,101.575567981905,102.864799545224,100.898771979791,102.312969323463,100.720727409518,100.123848200076,102.03763009849,101.438006208926,101.255973343497,101.464640920553,100.666823169516,100.754923135151,101.888353224946,99.3492623793931,99.3905409960467,99.9518174724141,101.929951965394,99.7511272801285,102.908638236569,101.95448184801,101.252556270322,102.350149413085,99.7070221433843,100.521409792275,100.449706656938,95.2412533902087,100.435885993482,104.196007970374,101.398961466847,100.774274182702,100.525758454672,101.891206720893,100.947698129947,99.2320688037794,101.594264727646,96.03139385467,101.649291580085,97.9216539200593,104.364146194957,101.935932923241,100.755625587947,100.449892673012
2016-01-01,101.896027380735,105.319239548863,100.721553604194,104.335258759667,101.616573765362,100.766455872108,104.808118349211,102.350207311221,102.528701810541,102.333152569796,101.345676486507,101.57251770757,103.296234997793,96.6838808967186,98.3866539916296,100.208797420502,103.716838279065,100.778386525333,105.240608067819,103.200967175442,102.404790495167,103.864599235046,100.070535659516,100.99874624078,100.171203854664,92.3235301172766,102.476340597108,105.653205415752,103.790864998967,101.337757374931,101.639904730869,105.49893844415,101.75556542368,99.8316569359337,103.089644259078,94.0470393141824,103.39173715650401,100.169504777487,106.203643766421,102.547059726619,101.291984404304,100.706050177974
